loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,actual_default,predicted_prob
8175,0,16.99,D,17,2,5,79850.0,9,32.58,0.0,10.0,1.0,2213,34.6,34.0,1,0.6520303
5000,0,9.75,B,7,1,1,150000.0,4,8.74,1.0,8.0,0.0,2044,42.6,19.0,0,0.2745132
12000,0,6.92,A,3,3,5,63000.0,2,17.98,0.0,22.0,2.0,16321,27.0,32.0,0,0.31709987
15500,0,13.53,B,9,1,1,57073.0,2,28.09,0.0,17.0,1.0,6909,36.0,22.0,0,0.46251073
8000,0,10.99,B,8,1,5,40569.0,0,8.08,0.0,5.0,0.0,11185,47.6,15.0,0,0.30880976
14500,0,15.95,D,18,1,1,89000.0,2,23.87,0.0,16.0,1.0,15665,89.5,36.0,1,0.5127289
19200,0,9.71,B,5,1,5,142000.0,1,13.27,0.0,10.0,0.0,29652,80.4,15.0,0,0.29115614
10000,0,9.17,B,6,1,1,47500.0,2,7.72,0.0,8.0,0.0,7571,30.5,12.0,0,0.23298673
14400,0,10.99,B,8,3,1,68000.0,2,15.6,0.0,9.0,1.0,6685,68.2,15.0,1,0.3759753
21275,0,16.55,D,16,1,5,66000.0,2,27.38,0.0,10.0,0.0,10211,52.9,19.0,0,0.6860394
5000,0,13.99,C,12,0,5,25000.0,2,25.3,0.0,10.0,0.0,4563,27.3,11.0,0,0.6090369
11500,0,10.99,B,7,8,1,96000.0,9,32.95,0.0,20.0,1.0,5515,25.3,50.0,0,0.3096934
7000,0,13.05,B,9,4,5,32000.0,2,17.33,0.0,9.0,0.0,8386,54.8,12.0,1,0.43138164
3000,0,14.49,C,13,8,5,42000.0,2,33.11,1.0,11.0,0.0,16811,59.0,19.0,0,0.60172004
20000,0,11.39,B,7,1,5,103000.0,2,17.17,0.0,11.0,5.0,32505,58.0,30.0,1,0.5026478
19200,1,12.29,C,10,1,5,110000.0,2,10.27,0.0,11.0,1.0,10825,81.4,32.0,0,0.5925679
5000,0,11.53,B,9,7,1,92000.0,4,23.28,0.0,7.0,1.0,132644,95.8,34.0,0,0.32425857
24250,1,23.63,F,27,2,1,63000.0,2,18.46,1.0,13.0,0.0,16557,62.2,41.0,0,0.7570936
10000,0,9.99,B,7,3,5,65000.0,2,10.12,4.0,9.0,0.0,3991,36.3,20.0,0,0.41445777
30000,0,15.61,C,12,1,1,103000.0,1,23.79,0.0,14.0,0.0,57381,70.8,33.0,0,0.31712306
8000,0,10.99,B,6,1,5,48000.0,1,4.88,1.0,7.0,1.0,3324,24.0,36.0,0,0.30828977
11975,1,13.66,C,12,4,1,80000.0,2,33.46,0.0,16.0,0.0,49064,71.4,25.0,1,0.6261884
15000,0,18.49,D,16,5,1,36000.0,1,32.44,0.0,11.0,0.0,15467,77.1,22.0,1,0.5477489
19125,0,7.62,A,2,1,1,125000.0,2,11.88,0.0,16.0,0.0,50500,65.5,31.0,0,0.120726936
12500,0,17.14,D,18,3,5,85000.0,2,23.27,2.0,11.0,0.0,9819,17.3,17.0,0,0.61403847
6000,0,9.49,B,6,3,5,70000.0,7,28.54,0.0,14.0,0.0,9099,36.4,40.0,1,0.47874543
16050,1,20.99,E,23,1,1,56000.0,2,35.06,0.0,13.0,0.0,23402,92.9,28.0,1,0.7783595
3500,0,16.59,D,15,8,1,50000.0,11,13.27,2.0,13.0,0.0,17827,83.3,29.0,0,0.5758359
10000,0,11.14,B,6,2,5,50000.0,1,10.1,0.0,8.0,0.0,23769,34.8,10.0,0,0.2865155
12125,1,16.55,D,16,10,1,45000.0,4,8.96,2.0,10.0,1.0,12484,55.0,26.0,0,0.67271537
9525,0,11.99,B,7,3,5,68000.0,2,20.46,0.0,13.0,0.0,33971,90.8,20.0,0,0.34040427
35000,0,9.93,B,6,7,4,75000.0,1,8.13,0.0,14.0,1.0,13671,28.0,25.0,1,0.40961155
18000,0,7.89,A,4,11,4,60000.0,2,12.5,0.0,10.0,1.0,5060,27.3,41.0,0,0.3889252
13000,0,11.99,B,9,1,5,80000.0,2,2.69,0.0,5.0,0.0,6871,65.4,24.0,1,0.2913096
10000,0,12.59,C,11,8,1,43990.0,2,23.55,1.0,9.0,0.0,6556,72.8,10.0,0,0.49049234
11000,0,12.12,B,7,1,1,65000.0,1,26.01,0.0,13.0,0.0,11707,88.7,20.0,0,0.29973504
28000,0,7.89,A,4,1,1,75000.0,2,29.09,0.0,19.0,0.0,37935,46.0,44.0,1,0.22315022
7700,0,9.99,B,7,0,4,35360.0,2,10.59,0.0,11.0,0.0,7643,43.2,11.0,0,0.36184227
12000,0,9.44,B,5,1,4,48000.0,2,20.48,0.0,12.0,0.0,9590,34.9,15.0,0,0.31601128
18650,0,13.06,C,10,1,5,92400.0,2,16.78,0.0,11.0,0.0,31250,61.9,27.0,0,0.36550304
2000,0,13.49,C,11,0,1,80000.0,7,15.33,0.0,8.0,0.0,7820,72.4,21.0,0,0.3452587
20000,0,9.75,B,7,7,5,60000.0,2,25.98,1.0,13.0,0.0,3472,34.7,17.0,0,0.5962907
16000,0,10.99,B,8,1,1,135000.0,2,8.63,0.0,12.0,0.0,10148,19.0,22.0,0,0.2958652
4000,0,13.66,C,12,0,5,38500.0,1,22.23,0.0,8.0,0.0,14882,87.0,18.0,1,0.52474207
10000,1,18.99,E,20,0,1,47500.0,2,20.49,0.0,9.0,0.0,11183,83.5,18.0,1,0.73756623
35000,1,14.07,C,12,1,5,74000.0,9,6.96,0.0,6.0,0.0,17735,69.5,20.0,0,0.65035367
12800,0,20.0,D,18,6,1,120000.0,7,14.43,0.0,10.0,0.0,11064,61.1,18.0,1,0.5909227
11725,1,13.66,C,12,1,5,28000.0,2,29.58,0.0,10.0,0.0,31125,43.5,28.0,0,0.7567731
12000,0,11.47,B,9,1,4,167000.0,2,9.51,0.0,9.0,1.0,6241,75.2,11.0,0,0.5638761
7875,0,12.12,B,7,1,5,33000.0,1,8.0,0.0,8.0,0.0,9199,56.1,19.0,0,0.34521657
14000,1,12.79,C,10,4,1,58000.0,1,16.74,0.0,6.0,1.0,10708,88.5,13.0,0,0.5843292
20000,0,7.89,A,4,1,4,45000.0,2,19.64,1.0,19.0,0.0,24788,44.7,48.0,0,0.3072198
6000,0,10.16,B,5,4,1,34000.0,12,0.01,0.0,2.0,0.0,0,0.0,11.0,0,0.17366064
15775,1,18.25,E,20,1,1,60000.0,2,33.84,0.0,11.0,1.0,10525,44.6,25.0,1,0.7535128
16000,1,20.49,E,23,2,5,53000.0,4,25.79,0.0,10.0,0.0,5385,91.3,15.0,1,0.854023
10000,1,18.24,D,19,7,1,39790.0,4,19.28,0.0,8.0,0.0,9041,93.2,42.0,0,0.709805
11000,0,7.07,A,1,0,1,70000.0,2,13.32,0.0,7.0,0.0,500,5.7,16.0,0,0.13077489
20000,0,8.59,A,4,0,5,125000.0,1,26.31,1.0,15.0,0.0,8650,54.4,25.0,0,0.51482934
8000,0,11.99,C,10,9,5,68000.0,2,19.15,0.0,15.0,0.0,11044,50.2,33.0,0,0.51385796
9450,0,15.22,C,12,1,1,43000.0,9,19.48,0.0,9.0,0.0,5860,38.1,21.0,0,0.4052051
16500,1,19.89,E,22,8,4,65000.0,1,12.89,0.0,9.0,0.0,10100,71.6,22.0,1,0.6705404
12000,0,7.9,A,3,5,5,126000.0,1,5.03,0.0,8.0,0.0,29678,61.8,28.0,0,0.1439408
5800,0,6.08,A,1,11,1,68700.0,1,14.16,0.0,15.0,1.0,6184,9.5,33.0,0,0.10748518
13200,0,7.89,A,4,0,5,75000.0,1,14.04,0.0,21.0,0.0,12381,31.7,28.0,0,0.25726935
7000,0,12.69,C,11,10,5,36400.0,9,11.7,0.0,4.0,0.0,4969,42.1,4.0,0,0.41622457
10000,0,7.12,A,2,5,4,92000.0,1,26.08,0.0,19.0,0.0,10895,18.6,38.0,0,0.16373585
12000,0,14.33,C,10,2,1,48500.0,2,16.16,1.0,15.0,0.0,14831,46.3,23.0,0,0.37278444
7000,0,8.9,A,4,1,1,38000.0,5,13.19,0.0,2.0,0.0,57,5.2,19.0,0,0.112115785
10000,0,13.99,C,12,6,1,73000.0,2,15.68,0.0,16.0,0.0,22076,70.5,27.0,0,0.48745504
34325,1,23.13,F,25,0,1,15000.0,1,68.56,0.0,11.0,0.0,24187,92.7,26.0,0,0.77301806
16500,0,7.69,A,3,1,1,102000.0,1,14.07,0.0,9.0,0.0,12070,35.2,29.0,0,0.10184975
2000,0,14.31,C,13,10,5,32000.0,7,19.17,0.0,10.0,0.0,3245,32.8,18.0,0,0.49048987
15000,1,21.49,D,19,1,5,69000.0,1,24.68,1.0,13.0,0.0,30311,79.1,26.0,0,0.7583264
22500,0,7.62,A,2,1,1,88000.0,2,16.79,0.0,12.0,0.0,51175,44.3,28.0,0,0.10547953
4500,0,19.47,D,19,1,5,38000.0,2,8.75,1.0,7.0,1.0,5688,34.9,21.0,0,0.46349382
7000,0,11.39,B,7,1,1,70000.0,2,15.17,3.0,9.0,0.0,2008,29.5,23.0,0,0.32797647
10000,0,7.59,A,2,1,1,65000.0,2,11.04,1.0,8.0,0.0,4389,28.9,17.0,0,0.19599746
25000,1,12.74,C,10,1,1,209000.0,6,11.68,0.0,7.0,0.0,12261,90.8,17.0,0,0.49226192
16000,0,6.72,A,2,0,5,50000.0,1,2.38,0.0,4.0,0.0,6709,19.7,10.0,0,0.15608609
13000,0,5.32,A,0,8,5,78000.0,2,16.02,0.0,11.0,0.0,6725,29.6,28.0,0,0.12217389
6000,0,11.49,B,9,5,4,40000.0,9,3.48,0.0,4.0,0.0,4033,35.1,10.0,0,0.36834687
16000,1,14.65,C,14,4,4,71000.0,1,30.12,0.0,16.0,0.0,171734,79.4,27.0,1,0.5386533
7700,0,11.22,B,9,1,1,43000.0,2,39.77,0.0,7.0,0.0,25714,52.5,16.0,0,0.34105995
5600,0,12.62,C,10,8,5,75000.0,2,11.1,0.0,14.0,0.0,25244,48.1,15.0,0,0.5478215
20100,1,18.99,D,18,1,4,114000.0,2,23.58,3.0,13.0,0.0,29342,28.8,21.0,0,0.6633627
29000,1,11.48,B,9,1,1,65000.0,1,30.93,0.0,10.0,0.0,21919,67.2,33.0,0,0.5222173
15000,0,9.17,B,6,1,5,68000.0,2,16.01,0.0,7.0,2.0,12009,54.1,12.0,0,0.34504652
22400,1,14.46,C,13,0,4,74400.0,1,23.92,0.0,17.0,0.0,17139,66.9,62.0,1,0.6696903
30000,1,11.44,B,8,10,1,108000.0,2,21.81,1.0,37.0,0.0,28757,25.9,45.0,0,0.61140186
18825,0,15.61,C,14,10,5,45000.0,2,4.63,0.0,5.0,0.0,3989,12.7,18.0,0,0.5408228
9500,0,9.16,B,6,0,1,43000.0,2,12.84,0.0,10.0,1.0,4714,18.1,21.0,0,0.31815827
14600,0,14.33,C,10,1,5,49200.0,2,22.83,0.0,9.0,0.0,17728,60.9,24.0,0,0.40874496
3600,0,18.06,D,16,1,5,62000.0,9,28.71,0.0,9.0,0.0,46100,75.3,19.0,0,0.6425218
15000,0,6.03,A,0,0,5,64000.0,2,26.65,0.0,13.0,0.0,683,2.3,53.0,0,0.16779645
17500,0,7.9,A,3,1,4,65000.0,2,15.36,0.0,12.0,0.0,31953,36.6,32.0,0,0.16514044
18000,0,6.39,A,1,10,5,39407.0,2,9.86,0.0,12.0,0.0,10223,25.8,15.0,0,0.1509364
8000,0,12.12,B,7,3,4,80000.0,9,12.2,0.0,4.0,0.0,11,0.2,10.0,0,0.24977401
10000,1,15.61,C,12,7,5,55000.0,2,13.15,0.0,7.0,0.0,9221,71.5,16.0,1,0.5402016
2075,0,19.72,D,19,11,5,12120.0,2,32.48,0.0,7.0,0.0,11082,48.3,10.0,0,0.7728846
4200,1,19.29,E,23,5,1,55000.0,2,7.18,0.0,7.0,0.0,7963,97.1,15.0,0,0.5774815
25000,0,11.99,C,10,1,1,75000.0,2,31.86,0.0,15.0,0.0,50811,63.2,34.0,0,0.44057158
8000,0,13.99,C,12,9,1,48000.0,4,10.65,0.0,7.0,2.0,2201,57.9,22.0,0,0.46174642
40000,1,22.45,E,24,4,1,116900.0,2,27.54,0.0,9.0,0.0,33486,88.6,14.0,1,0.7842987
5850,0,17.57,D,16,0,4,14000.0,0,17.92,0.0,10.0,0.0,7333,50.9,15.0,0,0.4814676
8500,0,11.44,B,8,8,1,59000.0,2,14.85,0.0,7.0,0.0,3236,37.6,11.0,0,0.3393393
12800,0,5.32,A,0,4,5,98000.0,2,13.19,0.0,13.0,0.0,8835,17.6,26.0,0,0.104207985
13075,1,26.77,G,30,9,5,55000.0,2,29.72,2.0,8.0,0.0,2125,33.7,23.0,0,0.873336
5000,0,5.32,A,0,1,4,80000.0,1,5.13,0.0,6.0,0.0,11648,27.3,11.0,0,0.07801433
12000,0,12.29,C,10,5,1,54637.0,4,7.36,0.0,6.0,0.0,5085,84.7,19.0,0,0.3348398
2000,0,16.99,D,15,1,5,60000.0,11,17.76,1.0,12.0,0.0,16717,61.0,34.0,0,0.5221083
12650,0,17.99,D,16,10,5,40000.0,2,7.41,3.0,6.0,1.0,229,9.5,22.0,0,0.7245062
18000,0,19.97,D,19,8,4,60000.0,2,15.24,1.0,9.0,0.0,23622,75.5,17.0,0,0.5175328
4000,0,14.33,C,11,4,5,67954.0,0,6.0,0.0,2.0,0.0,0,0.0,5.0,0,0.20265745
10325,0,10.75,B,8,1,1,50000.0,2,23.67,0.0,13.0,0.0,12827,55.0,31.0,0,0.44101268
10000,0,15.31,C,11,1,5,38000.0,0,25.8,0.0,9.0,0.0,9210,65.8,22.0,0,0.49683008
2000,0,14.99,C,13,2,4,57000.0,9,26.84,0.0,5.0,0.0,0,0.0,8.0,0,0.5270091
20000,0,6.03,A,0,1,1,518700.0,2,12.94,0.0,16.0,0.0,188433,58.0,22.0,0,0.039949585
18000,0,11.49,B,9,0,5,170000.0,9,3.95,0.0,9.0,0.0,11112,28.9,30.0,1,0.26114744
5000,0,6.62,A,1,1,1,28000.0,2,18.88,0.0,7.0,0.0,1223,10.1,28.0,0,0.23127778
6000,0,10.99,B,8,3,1,52000.0,1,4.45,0.0,9.0,0.0,5924,27.8,16.0,1,0.26710066
35000,1,15.05,C,13,1,1,92000.0,2,18.64,0.0,20.0,1.0,1413,2.4,40.0,0,0.62365687
35000,1,13.33,C,12,8,1,109000.0,1,20.45,0.0,14.0,0.0,19925,31.0,25.0,1,0.5312392
18725,0,24.5,F,27,7,5,94000.0,11,10.47,2.0,4.0,0.0,6752,81.3,16.0,0,0.7024889
21600,1,14.99,C,14,3,5,85000.0,2,15.97,0.0,7.0,0.0,5496,68.7,41.0,1,0.6829647
20000,0,9.67,B,5,1,1,125000.0,2,19.29,1.0,18.0,0.0,75258,42.0,47.0,0,0.24434033
14800,1,24.99,F,28,4,1,68500.0,2,27.44,0.0,9.0,0.0,9862,61.6,22.0,0,0.78125024
2800,0,15.61,D,15,1,5,50000.0,1,10.07,0.0,9.0,0.0,12776,77.9,21.0,0,0.42075637
15000,0,11.53,B,9,1,4,52500.0,1,24.02,0.0,18.0,0.0,27491,84.8,41.0,1,0.4314831
10125,0,17.27,D,16,11,1,25847.0,2,15.0,0.0,5.0,2.0,2361,59.0,13.0,0,0.7222907
16250,1,22.99,F,26,3,1,50000.0,2,26.91,0.0,10.0,0.0,14347,91.0,20.0,1,0.79010755
8000,0,12.69,C,11,0,5,49000.0,2,12.34,0.0,11.0,0.0,7259,98.1,16.0,0,0.49359155
11000,0,16.29,C,13,9,1,61000.0,2,20.54,3.0,14.0,0.0,7392,54.8,44.0,0,0.47766042
31825,0,14.65,C,14,4,5,75000.0,2,25.92,0.0,18.0,0.0,17894,48.2,54.0,1,0.6213851
14675,0,10.16,B,5,5,1,48000.0,1,24.08,0.0,10.0,0.0,13718,56.9,38.0,0,0.23213185
5000,0,10.75,B,8,1,4,38000.0,0,6.76,0.0,4.0,0.0,2955,105.5,7.0,1,0.6787633
15000,1,13.98,C,12,1,4,35000.0,2,9.64,0.0,4.0,0.0,10271,65.8,8.0,0,0.6267611
18000,0,15.77,D,15,8,1,100000.0,2,17.23,0.0,22.0,1.0,14945,46.1,38.0,0,0.49641928
11650,0,20.49,E,23,1,1,28860.0,2,34.3,0.0,8.0,0.0,15673,94.4,13.0,1,0.6512285
3225,0,17.27,D,16,2,4,75000.0,1,18.85,3.0,6.0,1.0,1493,42.7,18.0,0,0.49349943
10000,0,7.12,A,2,5,1,80000.0,2,28.04,0.0,9.0,0.0,8551,40.7,27.0,0,0.18782139
10000,0,11.49,B,9,1,5,57000.0,1,26.25,0.0,5.0,1.0,10769,58.2,23.0,0,0.52093375
10000,1,23.43,F,25,11,5,28000.0,2,12.17,0.0,9.0,0.0,5345,44.2,13.0,0,0.86286646
3500,0,7.21,A,2,1,5,40000.0,9,16.71,0.0,14.0,0.0,1773,8.4,32.0,1,0.1797174
15250,0,16.29,D,15,0,5,41600.0,9,18.84,0.0,12.0,0.0,17519,80.7,25.0,0,0.6844967
2050,0,12.99,C,11,8,5,55000.0,7,22.63,0.0,9.0,0.0,13159,52.2,26.0,1,0.4891838
8000,0,16.99,D,15,1,4,86000.0,9,17.54,0.0,9.0,0.0,21868,89.3,35.0,1,0.49023974
20000,0,16.99,D,15,3,5,95000.0,2,12.19,0.0,14.0,0.0,13868,62.5,19.0,0,0.6441604
13000,0,13.99,C,12,6,5,62127.0,1,25.88,0.0,11.0,0.0,11168,87.3,22.0,0,0.6073274
16000,1,30.79,G,30,0,5,25000.0,2,71.29,0.0,14.0,0.0,6326,69.5,35.0,0,0.86018485
28000,0,12.29,C,10,1,5,89000.0,1,21.25,0.0,21.0,0.0,35332,67.2,42.0,0,0.47764784
16000,1,21.49,E,22,7,1,36000.0,2,20.73,0.0,5.0,0.0,10976,74.2,14.0,1,0.7338108
12175,0,17.86,D,19,1,5,36000.0,2,5.5,0.0,5.0,0.0,3264,44.7,9.0,0,0.6193182
29050,0,14.99,C,14,10,1,89528.0,2,22.46,0.0,9.0,0.0,26249,86.9,26.0,1,0.4524709
5500,0,9.17,B,5,11,4,36888.0,1,20.1,0.0,14.0,1.0,6475,40.5,33.0,1,0.4297974
5000,0,10.99,B,7,1,1,106000.0,2,28.87,0.0,9.0,0.0,66373,93.5,33.0,0,0.27649733
11000,0,14.33,C,10,3,1,32000.0,4,29.78,0.0,6.0,0.0,12713,72.6,12.0,0,0.3927758
8500,0,9.17,B,6,8,1,70000.0,1,8.07,0.0,9.0,0.0,6661,88.8,27.0,0,0.2361062
8000,0,15.8,C,12,1,1,55042.0,2,5.76,1.0,10.0,0.0,8485,35.2,37.0,0,0.35684124
15000,0,6.92,A,3,2,1,114000.0,2,18.03,2.0,11.0,0.0,9014,57.4,29.0,1,0.2680197
14400,0,7.9,A,3,1,4,70000.0,1,17.38,1.0,13.0,0.0,58335,65.0,45.0,0,0.24123837
10500,0,28.69,F,25,1,5,50000.0,2,17.62,0.0,9.0,0.0,7012,61.0,12.0,0,0.7403134
24000,1,12.12,B,7,1,1,130000.0,2,11.18,2.0,11.0,0.0,18955,81.7,36.0,0,0.32991916
10500,0,11.67,B,8,1,1,43000.0,2,26.9,3.0,12.0,0.0,10310,72.6,24.0,0,0.32734594
18000,1,15.31,C,11,1,5,63102.0,2,4.93,0.0,6.0,0.0,11596,57.4,12.0,1,0.48882166
23750,1,20.99,E,23,1,1,85500.0,2,37.76,0.0,17.0,0.0,26195,99.2,59.0,0,0.7340939
7000,0,7.49,A,3,5,1,300000.0,2,21.74,0.0,14.0,0.0,25982,86.9,27.0,0,0.21512964
35000,0,10.15,B,6,10,5,165000.0,2,17.63,0.0,12.0,0.0,78741,88.3,27.0,1,0.34745693
11000,0,10.15,B,6,1,1,50000.0,1,7.27,0.0,5.0,0.0,11583,68.9,22.0,0,0.16457921
20000,0,6.68,A,2,8,1,600000.0,1,2.83,2.0,14.0,0.0,6969,18.4,30.0,1,0.07447298
17200,1,9.99,B,7,10,5,75000.0,2,23.86,4.0,22.0,0.0,17548,36.6,55.0,0,0.63762087
6000,1,19.03,E,21,2,5,38400.0,9,20.47,0.0,7.0,1.0,3347,83.7,10.0,0,0.67547196
10000,0,8.18,B,5,6,5,40000.0,1,12.3,0.0,13.0,0.0,7903,33.6,21.0,0,0.32711247
6000,0,11.53,B,9,2,5,25000.0,2,19.22,0.0,4.0,0.0,4592,102.0,5.0,0,0.4820316
4100,0,26.24,E,24,9,5,41000.0,2,32.58,0.0,13.0,0.0,15349,70.1,38.0,1,0.73597735
25000,1,13.99,C,13,1,5,88360.0,2,27.73,0.0,19.0,0.0,32925,62.7,31.0,0,0.76413727
35000,0,12.62,C,10,9,4,171826.92,2,17.31,0.0,11.0,1.0,18184,64.3,26.0,0,0.54480565
15300,0,13.11,B,8,5,1,50000.0,2,21.46,0.0,7.0,0.0,15516,52.1,9.0,0,0.32269984
2000,0,12.69,C,11,5,1,45000.0,4,7.09,0.0,9.0,0.0,9150,55.1,11.0,0,0.36553186
6400,0,5.32,A,0,1,5,45000.0,6,1.4,0.0,6.0,1.0,966,2.8,16.0,0,0.14591631
25000,0,7.69,A,3,5,1,60000.0,4,31.33,0.0,13.0,0.0,22840,28.3,16.0,0,0.23353058
12000,1,13.98,C,12,4,5,64000.0,1,17.63,0.0,8.0,2.0,5128,75.4,15.0,0,0.6971095
1500,0,6.49,A,1,5,1,73000.0,1,19.18,0.0,26.0,0.0,8850,57.8,41.0,0,0.14819142
16000,0,5.32,A,0,10,5,60000.0,6,0.67,0.0,4.0,0.0,1112,2.6,4.0,0,0.10564462
12000,0,13.99,C,10,1,5,61000.0,1,16.1,0.0,10.0,0.0,12028,71.6,20.0,0,0.4303064
12000,1,12.99,C,11,6,1,107500.0,1,11.51,0.0,10.0,0.0,21547,46.0,33.0,0,0.3569341
3000,0,9.17,B,5,8,1,30000.0,1,22.72,0.0,5.0,0.0,8553,83.9,10.0,0,0.28088775
7500,0,17.27,D,15,5,5,31500.0,2,12.0,0.0,8.0,0.0,9038,60.7,14.0,0,0.60117817
5000,0,11.99,B,9,0,5,55000.0,2,17.65,0.0,6.0,1.0,2252,54.9,12.0,0,0.51077634
8000,0,12.49,B,9,11,1,57576.72,9,1.98,0.0,8.0,1.0,1044,6.2,16.0,0,0.35350463
9000,0,10.42,B,7,11,5,30000.0,2,13.52,0.0,7.0,1.0,1365,12.4,12.0,0,0.55320585
17050,0,6.03,A,0,3,5,35000.0,2,17.31,0.0,8.0,0.0,5453,11.4,15.0,0,0.16361131
30000,0,10.99,B,8,10,1,67000.0,2,11.66,0.0,7.0,0.0,25750,82.3,17.0,0,0.34462708
5500,0,13.67,C,12,1,1,70000.0,11,17.73,1.0,22.0,0.0,19794,62.1,43.0,0,0.49392554
10500,0,6.39,A,1,10,5,47800.0,2,27.87,0.0,13.0,0.0,11619,71.7,18.0,0,0.14392081
15600,0,19.99,D,19,1,4,39000.0,2,36.99,0.0,12.0,0.0,21752,47.7,40.0,0,0.65561527
9600,0,9.17,B,6,8,1,55000.0,1,11.65,0.0,14.0,1.0,11021,67.2,29.0,0,0.3110302
34425,1,20.99,E,24,1,1,87500.0,2,37.82,0.0,15.0,0.0,26207,44.6,56.0,1,0.7263416
10000,1,11.67,B,8,4,1,60000.0,1,19.7,0.0,5.0,0.0,10475,76.5,23.0,0,0.3607852
13500,0,25.78,F,29,3,1,27000.0,2,25.42,0.0,9.0,0.0,11420,92.8,12.0,0,0.7489379
12000,1,11.99,B,9,2,1,185000.0,6,4.67,3.0,10.0,0.0,4409,11.0,32.0,0,0.3622611
15000,0,17.57,D,18,11,5,46000.0,2,34.41,0.0,11.0,0.0,10016,59.6,32.0,1,0.7404714
15000,0,11.47,B,9,1,1,44000.0,1,16.2,0.0,9.0,0.0,9269,64.8,17.0,0,0.48920423
5000,0,9.75,B,7,2,5,152000.0,2,7.67,1.0,8.0,1.0,5017,29.0,22.0,0,0.3468102
16800,1,14.64,C,12,1,4,63300.0,6,14.24,0.0,7.0,0.0,583,6.4,14.0,0,0.570814
8000,0,16.55,D,16,2,5,85000.0,9,26.06,0.0,13.0,0.0,26368,97.3,17.0,0,0.6849849
20000,0,17.97,D,15,0,1,69000.0,2,34.35,1.0,13.0,0.0,17569,77.1,24.0,1,0.41807476
3000,0,9.75,B,7,1,1,42000.0,1,28.83,0.0,6.0,1.0,3135,74.6,17.0,0,0.22263855
2400,0,14.99,C,13,9,4,19000.0,2,29.19,0.0,17.0,1.0,5564,25.5,20.0,0,0.5060145
28000,1,14.09,B,9,1,1,82000.0,2,13.46,0.0,7.0,0.0,11988,62.8,19.0,1,0.37349248
15000,0,7.89,A,4,5,5,120000.0,2,13.53,4.0,16.0,0.0,20627,69.7,43.0,0,0.34707648
14400,1,16.29,D,16,10,1,64000.0,2,19.58,0.0,9.0,0.0,3630,51.1,28.0,0,0.6770299
8000,0,10.65,B,6,5,4,36000.0,2,24.5,0.0,8.0,0.0,4066,49.0,15.0,0,0.36397496
13000,0,6.24,A,1,8,5,94558.1,2,21.22,0.0,7.0,0.0,7683,61.5,30.0,0,0.11721702
10000,0,8.18,B,5,1,1,40000.0,1,25.41,0.0,11.0,2.0,7257,36.3,21.0,0,0.3019137
10500,0,7.21,A,2,1,1,50000.0,2,7.89,0.0,12.0,0.0,10983,20.7,18.0,0,0.123205684
10000,0,11.53,B,9,5,5,90000.0,12,1.55,0.0,10.0,1.0,2155,4.8,17.0,0,0.47395173
12000,1,15.61,D,15,7,5,45000.0,1,37.79,1.0,9.0,1.0,9259,51.2,34.0,1,0.79145247
5000,0,7.26,A,3,11,1,59421.0,1,20.3,0.0,9.0,2.0,3216,37.8,12.0,0,0.2641473
5000,0,15.99,C,14,6,4,120000.0,1,23.01,1.0,16.0,0.0,30494,65.0,32.0,0,0.5362166
5000,0,8.19,A,4,10,1,43000.0,9,22.36,1.0,8.0,0.0,3766,23.1,15.0,0,0.25157157
3000,0,17.27,D,16,8,1,90000.0,9,12.8,2.0,19.0,0.0,9563,46.9,36.0,0,0.39084122
22000,0,7.9,A,3,1,1,50000.0,2,27.21,0.0,13.0,0.0,19807,49.6,30.0,1,0.20911808
17000,1,20.0,D,18,2,1,105000.0,2,11.91,0.0,10.0,1.0,12468,72.1,21.0,0,0.6356398
13275,0,11.44,B,8,11,5,34692.0,1,29.51,0.0,9.0,1.0,13281,84.1,13.0,0,0.67029977
6000,0,12.99,C,11,6,1,30000.0,2,23.8,0.0,8.0,0.0,19907,77.0,10.0,1,0.5229227
12000,0,11.53,B,9,4,1,96500.0,2,10.17,1.0,9.0,0.0,9711,86.7,21.0,0,0.2681763
25000,0,11.44,B,8,1,1,120000.0,2,19.22,1.0,11.0,0.0,54344,70.4,30.0,0,0.36369923
10000,1,16.55,D,16,11,1,37000.0,2,8.24,0.0,9.0,0.0,6877,30.8,21.0,0,0.7258669
4000,0,13.99,C,13,3,1,25000.0,9,27.8,1.0,11.0,0.0,3491,11.1,27.0,0,0.43211344
32200,1,16.29,C,13,0,1,116000.0,4,9.51,0.0,6.0,0.0,25932,44.9,18.0,0,0.3340267
20000,0,7.21,A,2,3,1,125460.0,1,5.96,0.0,7.0,0.0,23593,85.8,24.0,0,0.12303238
3500,0,9.17,B,6,4,5,55000.0,2,11.72,0.0,8.0,0.0,2832,42.9,18.0,0,0.26998642
10825,1,10.99,B,8,1,1,47200.0,1,25.86,0.0,16.0,0.0,20908,55.0,28.0,0,0.5434761
7475,0,13.18,C,12,11,4,17000.0,1,19.6,0.0,4.0,0.0,11577,66.2,7.0,0,0.6172537
13200,1,17.86,D,19,8,1,40000.0,2,28.5,0.0,19.0,0.0,21626,56.3,46.0,0,0.77453274
